adult;budget;id;original_language;original_title;popularity;production_companies_id;production_companies_logo_path;production_companies_name;production_companies_origin_country;revenue;runtime;status;vote_average;vote_count
False;9150000;493620;hi;अय्यारी;2.396;86589.0;;Plan C Studios;;41000000;157;Released;5.5;25
False;0;426258;en;The Strange Ones;3.078;35562.0;/cpeGUCuKo2vgaxzru9RvhJYBcdX.png;Gamechanger Films;US;0;81;Released;5.8;42
False;0;426258;en;The Strange Ones;3.078;87038.0;/hn9S9PimxwmeTd0oII6ecurKw2x.png;Adastra Films;FR;0;81;Released;5.8;42
False;0;426258;en;The Strange Ones;3.078;41640.0;/e1naE79Djln19oDgMsP3uuvLbTq.png;Archer Gray;US;0;81;Released;5.8;42
False;0;426258;en;The Strange Ones;3.078;73928.0;;Relic Pictures;US;0;81;Released;5.8;42
False;0;426258;en;The Strange Ones;3.078;90999.0;/fvFryW0HGSIRRtI2hN0hOpTnmhO.png;Storyboard Entertainment;US;0;81;Released;5.8;42
False;0;454312;en;Tyrel;4.148;112143.0;/tyRZHfT4zOgej0l3aLTyU4jAs65.png;Hidden Content;US;0;86;Released;6.2;9
False;0;514759;en;Gone Are the Days;3.239;86466.0;;Oculi Entertainment;;0;99;Released;6.5;17
False;0;514759;en;Gone Are the Days;3.239;102924.0;;Directional Entertainment;;0;99;Released;6.5;17
False;107000;499921;en;The Perfect Host: A Southern Gothic Tale;1.913;99916.0;;Fabled Motion Pictures;;0;95;Released;6.0;5
False;0;433288;en;Outlaws;2.831;25231.0;/q8aYQQd4eILlcgucbTPNu0o8Gte.png;See Pictures;AU;0;92;Released;5.3;18
False;0;489996;en;Clara's Ghost;3.604;90610.0;/aKBTv6tEC2JzA4vAi9W7a86zYqg.png;Smudge Films;;0;80;Released;7.0;4
False;0;489996;en;Clara's Ghost;3.604;109828.0;/Ah6aV89pIQj29qPsOtGHFbyT4si.png;Nighthorse Productions;US;0;80;Released;7.0;4
False;0;489996;en;Clara's Ghost;3.604;109829.0;/wW1hvmA2edFqjJaoWMK4GChFnpE.png;Irony Point;US;0;80;Released;7.0;4
False;0;539196;en;We Belong Together;3.608;105446.0;;BET Networks;;0;82;Released;5.4;6
False;0;528886;es;El vampiro del lago;2.038;6520.0;;Factor RH Producciones;;0;102;Released;3.5;2
False;0;413576;en;1/1;2.857;23029.0;;Narrator Entertainment;;0;85;Released;6.3;5
False;0;413576;en;1/1;2.857;106729.0;;Fireglory Pictures;;0;85;Released;6.3;5
False;0;521509;en;Extremity;3.083;103998.0;;Dark Elegy Films;;0;103;Released;5.0;13
