adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/yPyZCG5JE8bzvYfBuijF0jhKhz6.jpg,"[16, 10751]",10800,fr,Chasseurs de dragons,"Dragon Hunters is a fantastic tale telling the adventures of two dragon hunters: the world has become a vast conglomerate of islands of varying size and shape. This babbling universe is mainly peopled with ruthless rogues, surly peasants and illiterate, petty lords Their main concerns revolve around two fundamental rules : Eat and don't get eaten.",8.444,/mrshOKZBPoOmulzLZjZEbvENHJh.jpg,2008-03-20,Dragon Hunters,False,6.5,237
False,/vHSx9qsaGoyrVFNyu0OOzVYKHfM.jpg,"[12, 35, 878, 10751, 10770]",22371,en,Minutemen,A comedy/sci-fi/adventure about three high school kids who invent a time machine to spare others just like them from the humiliation they've endured.,7.893,/4I7JrbUODvz3qw1lwUPEraoaAX8.jpg,2008-01-25,Minutemen,False,5.5,130
False,/lBVtKWWXH46r7oMLdfT3quioaVb.jpg,"[28, 80, 53]",13184,en,Bangkok Dangerous,"When carrying out a hit, assassin Joe (Cage) always makes use of the knowledge of the local population. On arriving in Bangkok, Joe meets street kid Kong and he becomes his primary aide. But when Kong is nearly killed, he asks Joe to train him up in the deadly arts and unwittingly becomes a target of a band of killers.",10.192,/eyHn8A0lze1pbCNxv0UsATBOmyv.jpg,2008-09-04,Bangkok Dangerous,False,5.2,573
False,/baYbbMtKRDoDWYJeVWkbygAvAj8.jpg,"[18, 10749]",31216,en,I Can't Think Straight,"I CAN'T THINK STRAIGHT is a 2007 romance movie about a London-based Jordanian of Palestinian descent, Tala, who is preparing for an elaborate wedding. A turn of events causes her to have an affair and subsequently fall in love with another woman, Leyla, a British Indian.",6.94,/1kapga6rkM5wNuQBYw7sdE42CrA.jpg,2008-11-21,I Can't Think Straight,False,7.6,106
False,/A3Zg1wAjAXAKtDH2VrnvyIgjV7O.jpg,"[28, 35, 80]",12085,en,Mad Money,Three female employees of the Federal Reserve plot to steal money that is about to be destroyed.,8.188,/5OrmWXkowMLhuOU8ikEeMqGbqfX.jpg,2008-01-17,Mad Money,False,6.2,305
False,/tVi5gr8hHvXL1xQ4256vhc4NOKC.jpg,"[27, 9648, 53]",10900,en,Surveillance,An FBI agent tracks a serial killer with the help of three of his would-be victims - all of whom have wildly different stories to tell.,7.186,/6VZuN7u0scTVStPACvUsTZ0ax8E.jpg,2008-02-08,Surveillance,False,6.0,169
False,/xU7ncrxKxhK4Bop6EIf6K1UTFRu.jpg,"[28, 53]",14452,en,Kill Switch,A troubled detective travels to Memphis in order to track down a pair of serial killers.,7.773,/9GuAu2yEXdIOnzw8Hue2wZ35j22.jpg,2008-10-07,Kill Switch,False,4.5,53
False,/dks8arNmbc1LPx3W3SnFGQblwIn.jpg,"[18, 36, 10752]",8881,en,Che: Part One,"The Argentine, begins as Che and a band of Cuban exiles (led by Fidel Castro) reach the Cuban shore from Mexico in 1956. Within two years, they mobilized popular support and an army and toppled the U.S.-friendly regime of dictator Fulgencio Batista.",7.931,/eayI8CIR8miw3rDVLEwoqTL0TPt.jpg,2008-10-07,Che: Part One,False,6.8,387
False,/qOeZxfxjTRnhd4BdjP14Zuo6h3T.jpg,"[28, 10751, 878]",16000,en,Ben 10: Race Against Time,"""Ben 10: Race Against Time"" has Ben back in his hometown of Bellwood. Even though he's back in school and leaving his hero adventures behind him, it seems that Ben will be facing his greatest challenge yet.",8.878,/o2GjyXKZMuJQmD95u7lgTZpNypP.jpg,2008-04-08,Ben 10: Race Against Time,False,4.4,90
False,/bK2DVT9ULIw47kGrOlXkIB1hJoy.jpg,"[10749, 35]",13596,en,My Best Friend's Girl,"When Dustin's girlfriend, Alexis, breaks up with him, he employs his best buddy, Tank, to take her out on the worst rebound date imaginable in the hopes that it will send her running back into his arms. But when Tank begins to really fall for Alexis, he finds himself in an impossible position.",8.176,/l6OAtXIo1xerbwo8xezvqr6s27Q.jpg,2008-09-19,My Best Friend's Girl,False,5.6,407
False,/ki67J68pj68F4NaqHeELZcmu5v4.jpg,"[99, 36, 10752]",13180,en,Zeitgeist: Addendum,"Zeitgeist: Addendum premiered at the 5th Annual Artivist Film Festival. Director Peter Joseph stated: ""The failure of our world to resolve the issues of war, poverty, and corruption, rests within a gross ignorance about what guides human behavior to begin with. It address the true source of the instability in our society, while offering the only fundamental, long-term solution.""",5.922,/8YT6FHOCj2xT9bnKerL5s6grAwD.jpg,2008-10-02,Zeitgeist: Addendum,False,7.3,126
False,/3HEE058xHDkb3MrcfbpXzOdPPCr.jpg,"[27, 9648, 53]",9022,en,All the Boys Love Mandy Lane,"Beautiful Mandy Lane isn't a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy's close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered.",9.669,/2ENAfp2NhaeXSPNB4makF0In4YY.jpg,2013-10-11,All the Boys Love Mandy Lane,False,5.5,348
False,/hm4vpIhBW75bTIDTurq2d4rLZy1.jpg,"[53, 18, 27]",3511,en,The Broken,"The life of a successful radiologist spirals out of control when she sees the spitting image of herself driving down a London street. While attempting to uncover who the imposter could be, she stumbles into a terrifying mystery that her family and closest friends are somehow involved in, leaving her with no one to trust.",5.919,/nGTUsccLUZhF9Bb5fjvL7KrogvC.jpg,2008-01-18,The Broken,False,5.5,111
False,/ojdhvkiqKwUmicHk1FT0j8xCWDY.jpg,"[35, 18]",13490,en,Welcome Home Roscoe Jenkins,"When a celebrated TV show host returns to his hometown in the South, his family is there to remind him that going home is no vacation!",7.167,/wvIrljvNF6UGJ94tpjgPzT9cIPn.jpg,2008-02-08,Welcome Home Roscoe Jenkins,False,5.6,121
False,/hoI79HOlCIa9xFjUSCAHnBt9XMt.jpg,"[12, 16, 10751]",47292,ja,劇場版ポケットモンスター ダイヤモンド&パール ギラティナと氷空（そら）の花束 シェイミ,"The film opens with Shaymin as Dialga appears. Then, in the Reverse or Distortion World Giratina senses Dialga's presence, and flies up to the Real World to capture him. Dialga drinks, just as Giratina's portal opens up. Giratina then drags Dialga into the Reverse World. Shaymin is also catapulted into the Reverse World. As Dialga and Giratina fight, Zero observes the battle in his ship. Shaymin absorbs a dark gas and uses ""Seed Flare,"" tearing a hole in the Reverse World and escaping. Dialga fires a laser at Giratina, enveloping her in a time loop and trapping her in the Reverse World. As Dialga escapes, Shaymin falls into a river.",8.795,/jluzl3scaiz35fMX49LWChPSjj.jpg,2009-02-13,Pokémon: Giratina and the Sky Warrior,False,6.6,96
False,/miuI8vT5tm3o4eblW6tSlD0zTxS.jpg,[27],15262,en,Boogeyman 3,"When a college student witnesses the alleged suicide of her roommate, it sets into motion a series of horrific events that cause her to fear the supernatural entity. As she tries to convince the rest of her dorm that the Boogeyman does exist, the evil force grows stronger and her friends begin to pay the price. Now she must stop this ultimate evil before the entire campus falls prey.",7.909,/uWsI9vxI9A8WiaSVbRIisizOpiW.jpg,2008-10-18,Boogeyman 3,False,4.7,109
False,/wdI8XvIUfrneUPEsypTHL7zD8iN.jpg,"[35, 18, 10751, 10749]",12689,en,"Angus, Thongs and Perfect Snogging","Georgia Nicolson is fourteen, lives with nosey parents who don't understand her, an annoying three year old sister and has to wear a beret to school. She would, however, rather be blonde, have a smaller nose and a boyfriend. Revolving around her hilarious journal entries, prepare to be engulfed in the world of the soaring joys and bottomless angst of being a teenager.",10.405,/ga6pDaKJvwTCpBSUoGjhAvJAMyC.jpg,2008-07-25,"Angus, Thongs and Perfect Snogging",False,6.5,525
False,/aQDjGrbD2YnBTq79mlJ4sVp8NLw.jpg,"[12, 18, 28, 36, 53]",16436,de,Nordwand,North Face tells the story of two German climbers Toni Kurz and Andreas Hinterstoisser and their attempt to scale the deadly North Face of the Eiger.,6.9,/2gLak3Vo9VaoozwItLXZt2Elh68.jpg,2008-10-23,North Face,False,7.4,141
False,/gUUkPdrPXZ9mBJPGN4yNX4XpMie.jpg,"[27, 53]",13220,en,Splinter,"When their plans for a nature trip go awry, Polly and boyfriend Seth decide to check into a motel. On their way, they're carjacked and kidnapped by low-rent crooks Dennis and Lacey, who take the victims and their SUV to a nearby gas station. Along the way, they encounter an increasingly terrifying horde of parasites, and if any of them intend to survive, they'll have to outsmart the deadly organisms.",8.649,/eIpWa8fW3MgpHR2VT1qCWMBcu5.jpg,2008-10-31,Splinter,False,6.0,350
False,/8N91uYwrr1uepEKbmym1tgfXlzS.jpg,"[16, 10751]",14613,en,Next Avengers: Heroes of Tomorrow,The children of the Avengers hone their powers and go head to head with the very enemy responsible for their parents' demise.,7.536,/nbwvR5cfvxMtvWowIiwazVaaTVz.jpg,2008-09-02,Next Avengers: Heroes of Tomorrow,False,6.2,88
False,/4J8z1kdXZwK4fAlsBRpeMpFO5aj.jpg,[35],15709,fr,De l'autre côté du lit,"Ariane and Hugo decide to exchange the lives they lead to escape from their routine, which after ten years of marriage, gives them the feeling of being hamsters in a wheel. She suddenly finds herself at the head of a construction equipment rental company and he tries to take the role of a house calling jewelry salesman...But is life really better when you live it on the other side of the bed?",7.394,/669YCc6sRwLLzSjct2I0zMYgQ03.jpg,2008-12-30,Changing Sides,False,5.5,200
False,/b78W4W89SWxnnENPbArdg6asyYC.jpg,"[35, 10749]",16899,en,Easy Virtue,"A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.",7.393,/1VO09so985ZSbEj0JnuebHMqTip.jpg,2008-01-01,Easy Virtue,False,6.3,215
False,/9INS52W4oe30EJMr3lTc7OXoIsT.jpg,"[35, 18, 10749]",12890,en,Smart People,"Professor Lawrence Wetherhold (Dennis Quaid) might be imperiously brilliant, monumentally self-possessed and an intellectual giant -- but when it comes to solving the conundrums of love and family, he's as downright flummoxed as the next guy.",7.888,/t6yBtAMb1FHCgLZZoBYOBsrQfLd.jpg,2008-04-11,Smart People,False,5.9,139
False,/epyvlW54O4lOjFiTISsO0dAFzVV.jpg,"[35, 14, 10749]",12797,en,Ghost Town,"Dentist Bertram Pincus is a man whose people skills leave much to be desired. When he dies unexpectedly, but is miraculously revived after seven minutes, Pincus wakes up to discover that he now has the annoying ability to see ghosts.",8.138,/sCamb64zBSdFpujrBBrtD10O7n2.jpg,2008-09-19,Ghost Town,False,6.4,496
False,/9oPSK2S4FJFSb8AkM0002M1MJWX.jpg,[18],10183,en,Frozen River,"Ray Eddy, an upstate New York trailer mom, is lured into the world of illegal immigrant smuggling. Broke after her husband takes off with the down payment for their new doublewide, Ray reluctantly teams up with Lila, a smuggler, and the two begin making runs across the frozen St. Lawrence River carrying illegal Chinese and Pakistani immigrants in the trunk of Ray's Dodge Spirit.",7.388,/AcjPx180lhs8XXgdPsZv0oatTky.jpg,2008-08-01,Frozen River,False,6.5,164
False,/t6m2ETLcHXlv1OfAjwdMjOysYbJ.jpg,"[28, 878, 53]",7916,en,Far Cry,"Jack Carver, a former member of the Special Forces takes the journalist Valerie Cardinal to an Island to visit her uncle Max who is working in a Military complex on the Island. As they arrive Valerie gets captured by the minions of Doctor Krüger. After the destruction of his boat Jack finds out about the true purpose of the Facilities on the Island, which is the creation of genetic soldiers.",7.533,/AcpGZ7KLWcXDR6CPfr68YldAz4u.jpg,2008-12-17,Far Cry,False,3.6,129
False,/qijy1VRdzzU7LEff0ofbiEL2An9.jpg,[10751],14059,en,Snow Buddies,"Dylan Sprouse, Jim Belushi and Kris Kristofferson lend their voices to this family-friendly tale about a feisty pack of golden retriever puppies that embarks on an Alaskan adventure. When they find themselves stranded in the northern wilderness, the canine offspring of famed sports star Air Bud team up with an experienced sled dog and a husky pup, who teach them the importance of working together.",7.131,/bIm2b36kUXx78U7V3L6ethc1sSy.jpg,2008-02-05,Snow Buddies,False,5.3,108
False,/q7GWnCMfCiI1t2p5gZICXjJU1Sm.jpg,"[35, 18]",13107,en,Henry Poole Is Here,Henry Poole abandons his fiancée and family business to spend what he believes are his remaining days alone. The discovery of a 'miracle' by a nosy neighbor ruptures his solitude and restores his faith in life.,7.851,/oDqNuE9SCat4dYR6l2dja7ZQDoR.jpg,2008-08-15,Henry Poole Is Here,False,6.0,99
False,/uJjqd5Aktd0tlsBN5zYGGdfRpEY.jpg,"[99, 10402]",22492,en,It Might Get Loud,"A documentary on the electric guitar from the point of view of three significant rock musicians: the Edge, Jimmy Page and Jack White.",6.289,/2MrmUDJys9S7nwoc29o9wOvJANy.jpg,2009-08-14,It Might Get Loud,False,7.3,97
False,/tuPpAE5o5SlktlMqfKpDGw3uhng.jpg,"[35, 18, 10749]",14871,en,Make It Happen,"Embarking on a journey to fulfill her dreams as a dancer, a young girl discovers a new style of dance that will prove to be the source of both conflict and self-discovery.",7.128,/dB19WsdFSap1hL8GX3vxneMjHrE.jpg,2008-12-09,Make It Happen,False,5.8,187
False,/onedOXewvF98i2DW0Hf4WzOPG4z.jpg,"[18, 53]",13825,en,The Lazarus Project,"After Ben Garvey foolishly turned back to crime, he thought his life was over when he was sentenced to death by lethal injection. But his death sentence isn't quite what it seems, as Ben regains consciousness near an eerie psychiatric ward, where he's told he's been hired as the groundskeeper. With the state of his soul in question, and the love for his wife and daughter all the more real and powerful, Ben must figure out if he's truly cheated death, or if he's become part of something far more sinister.",6.876,/oehWKqXq3ZxKuIKbzGDNDYa4HhR.jpg,2008-10-21,The Lazarus Project,False,6.1,207
False,/bo1cJgHJnnXQoF7g9Odkrt8eWCB.jpg,"[53, 28, 18, 9648]",14070,hi,गजनी,Sanjay a rich tycoon suffering from short term memory loss due to being hit by a metal pole when trying to intervene on his girlfriend's murder. Because of this his memory can only last for 15 minutes and he doesn't remember events or incidents that have happened before in his life.,7.626,/qACwdCtoaatv8qge2sSWlYpz3yN.jpg,2008-12-25,Ghajini,False,7.1,161
False,/ro700K65BfHmyZ7iX03kHwCDjEp.jpg,"[18, 36, 10770]",14050,en,Recount,A chronicle of the weeks after the 2000 U.S. presidential election and the subsequent recounts in Florida.,5.555,/7qTLgpaMlaxsZlJpDWFQrJ2u3Iy.jpg,2008-05-28,Recount,False,6.9,81
False,/owefBwr8fOO53nkwQBxRzc6GWHr.jpg,"[18, 27, 878]",14212,en,Pulse 2: Afterlife,"The world has been reshaped by the invasion of ghosts via the wireless internet. Cities are deserted, technology has been destroyed and the few remaining human beings eschew anything electrical in order to avoid a confrontation with the soulless ghosts that now wander the planet. Most of the ghosts are doomed to a repetitive loop of something they did while they were still despairing humans (a man repeatedly hangs himself, for example), but there are some ghosts so locked in denial, they do not know they are dead. They continue to haunt their homes, wrapped in fear that their souls will soon be torn from them.",5.324,/3i9V33gdjmd68BAP6pBD1TLVzOZ.jpg,2008-09-30,Pulse 2: Afterlife,False,4.3,40
False,/6bfozK0idW09vNdhssWIWqDGFkP.jpg,[18],8832,it,Il Divo,"Italy, early nineties. Calm, clever and inscrutable, politician Giulio Andreotti has been synonymous with power for decades. He has survived to everything: electoral battles, terrorist massacres, loss of friends, slanderous accusations; but now certain repentant mobsters implicate him in the crimes of Cosa Nostra.",7.823,/6Rb4Uel3gziuDEgJ71xfZelayVP.jpg,2009-04-24,Il Divo,False,7.7,504
False,/lTEkPsYqZENRWsh9L6ErzJpKq5S.jpg,"[18, 10749]",10362,en,Two Lovers,A depressed man moves back in with his parents following a recent heartbreak and finds himself with two women.,8.872,/9HfZ1JyrGZAglrNHdRFc8196Ina.jpg,2009-02-13,Two Lovers,False,6.7,329
False,/y5eos96pxgkMIh0CCAbp4IXQ8xH.jpg,"[27, 9648, 53]",10885,en,Shutter,"A newly married couple discovers disturbing, ghostly images in photographs they develop after a tragic accident. Fearing the manifestations may be connected, they investigate and learn that some mysteries are better left unsolved.",8.569,/sfJpyVioSAUTQgHk86WJja2bxM4.jpg,2008-03-21,Shutter,False,5.4,342
False,/yKEe2nFu4fRYcmVdeAwZxTZvP3g.jpg,[99],14048,en,Man on Wire,"On August 7th 1974, French tightrope walker Philippe Petit stepped out on a high wire, illegally rigged between New York's World Trade Center twin towers, then the world's tallest buildings. After nearly an hour of performing on the wire, 1,350 feet above the sidewalks of Manhattan, he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's ""highest"" achievement.",7.116,/86kXY7u0HWSIK27RqRnu4r0cADz.jpg,2008-07-25,Man on Wire,False,7.5,495
False,/aGVn9vcOJVedbDkv6Pi2RGo89jv.jpg,"[35, 10749]",12912,en,Chaos Theory,"Frank Allen, a professional speaker who lectures on time management has a perfectly ordered and scheduled life, down to the minute. When his wife sets his clock forward 10 minutes as a joke, his day is thrown off. Deciding that his strictly ordered life has done him little good, he begins to make multiple choice index cards, choosing one at random and doing what is written on the card.",7.615,/iP4DJqTeMMQJ3J0eyt2RjRH6NZH.jpg,2008-03-14,Chaos Theory,False,6.2,207
False,/7p7FIvssqsYUAdmhbgHSExzNk9D.jpg,"[80, 18]",8882,it,Gomorra,"An inside look at Italy's modern-day crime families, the Camorra in Naples and Caserta. Based on a book by Roberto Saviano. Power, money and blood: these are the ""values"" that the residents of the Province of Naples and Caserta have to face every day. They hardly ever have a choice and are forced to obey the rules of the Camorra. Only a lucky few can even think of leading a normal life.",9.611,/6aVJi30jxywKXbrpcBD11AuVoKv.jpg,2008-05-16,Gomorrah,False,6.9,609
False,/6UrhmzM9cBLcQsUOaAg1VZi7Mnu.jpg,"[28, 53]",13988,en,The Art of War II: Betrayal,Agent Neil Shaw is called out of retirement and finds himself in the midst of a plot to assassinate several leading Senators with himself set-up to take the rap for a recent killing,4.427,/rh5uGYrudCO4v6i6cXyz249JUao.jpg,2008-08-12,The Art of War II: Betrayal,False,4.9,45
False,/tMr1z2BBrx8UhXHNjgPOdz3PHJs.jpg,"[18, 35, 10749]",12178,en,Miss Pettigrew Lives for a Day,"London, England, on the eve of World War II. Guinevere Pettigrew, a strict governess who is unable to keep a job, is fired again. Lost in the hostile city, a series of fortunate circumstances lead her to meet Delysia LaFosse, a glamorous and dazzling American jazz singer whose life is a chaos ruled by indecision, a continuous battle between love and fame.",5.807,/nKjllMuQ1WtpDYMBodMWVDOb0fv.jpg,2008-03-07,Miss Pettigrew Lives for a Day,False,6.7,184
False,/4wvaWqcyPJh9CC6P8OIXAak8xen.jpg,"[53, 27]",18029,en,Dying Breed,"In the depths of the Tasmanian wilderness a group of hikers looking for a Tasmanian Tiger. They encounter a group of cannibals descended from Alexander Pearce, who was hung for cannibalism in 1824, out to find fresh breeding stock.",6.878,/9PV0U0WXBzM6G48XuXT97d7FWB9.jpg,2008-04-26,Dying Breed,False,5.4,51
False,/e2L1N2RdUsXLDEzGJ5imFsYtojH.jpg,"[12, 14, 18, 878, 10749, 10751]",18032,en,The Secret of Moonacre,"When 13 year old Maria Merryweather's father dies, leaving her orphaned and homeless, she is forced to leave her luxurious London life to go and live with Sir Benjamin, an eccentric uncle she didn't know she had, at the mysterious Moonacre Manor.",7.591,/kwotU0j6f0lJ1UGVI9b9p8udpEF.jpg,2008-09-06,The Secret of Moonacre,False,6.2,246
False,/yVQxarFwqui2cW0OtZOgYDyyPZg.jpg,"[18, 10749, 10751]",14859,en,Keith,"Natalie (Elisabeth Harnois) is high school royalty, but her queen bee status falls apart when she falls for the new guy at school. Although Keith (Jesse McCartney) ignores her at first, they soon become friends -- even though Natalie suspects that Keith has something to hide. As the free-spirited Keith shows Natalie how to embrace what life offers, they grow closer -- until a secret tests the bounds of their relationship",7.84,/P9WAFA0yM7eqoxF7cSdOtPsYX3.jpg,2008-09-13,Keith,False,7.2,308
False,/5jiqD9f82nZt2ueKTcaxkekXSVq.jpg,"[27, 53]",14098,en,100 Feet,"After Marnie Watson kills her abusive husband in self-defense, she is condemned to house arrest... only to discover that the house is possessed by the enraged and violent spirit of her dead husband.",5.337,/rv2ZPfNnRVnr3FuL3l5jese7j0r.jpg,2008-07-24,100 Feet,False,5.6,157
False,/twVUrc3zYKRmKsWmnZePSKJlgY3.jpg,"[28, 27, 53]",13613,en,Day of the Dead,"When a small Colorado town is overrun by the flesh hungry dead, a small group of survivors try to escape in a last ditch effort to stay alive.",6.835,/3XOH1jaFFhfGD5gxv05GSdBWn21.jpg,2008-04-08,Day of the Dead,False,4.9,187
False,/rfwdl4PjLiQK7gJDdJn7yyfLNdZ.jpg,"[35, 10751]",13955,en,Beethoven's Big Break,"Eddie, a struggling animal trainer and single dad suddenly finds himself the personal wrangler for a large and lovable St. Bernard whose fabulous movie ""audition"" catapults the dog to stardom. However, a trio of unscrupulous ne'er-do-wells have plans to kidnap the famous dog and hold him for ransom.",7.534,/gGiLG8oiSsMKy0SGd55liBZH07d.jpg,2008-12-26,Beethoven's Big Break,False,4.8,65
False,/s1k8V2Y30ivGqIwV9DhWfcMP6fN.jpg,"[35, 18]",22152,en,Lymelife,"A coming of age dramedy where infidelity, real estate, and Lyme disease have two families falling apart on Long Island in the early eighties. Scott, 15, is at the point in his life when he finds out that the most important people around him, his father, his mother, and his brother, are not exactly who he thought they were. They are flawed and they are human.",5.303,/iWojiiJyGeml9gEGe0ZChk6olZk.jpg,2008-10-16,Lymelife,False,6.3,74
False,/hmsVJx8cOGyaYPZY3297Ll3d2He.jpg,"[35, 18, 36]",16005,en,The Lucky Ones,"The story revolves around three soldiers — Colee, T.K. and Cheaver — who return from the Iraq War after suffering injuries and learn that life has moved on without them. They end up on an unexpected road trip across the U.S.",5.342,/maTnxwsVodO3j2sXOta4aQk5wKt.jpg,2008-09-26,The Lucky Ones,False,6.3,92
False,/525eN0izYydoejXyrPXztFWt5Bj.jpg,[35],15671,en,Picture This,"Bookish and unpopular Mandy finds her luck finally changing when Drew, the school hottie, invites her to the year's biggest party. But with being grounded and Drew's ex-girlfriend bent on thwarting her, Mandy may be destined to remain a geek. Can a little ingenuity and some help from her friends save the day?",7.58,/f0Mc2OzARakkTmnm8sihEQSoVaI.jpg,2008-07-13,Picture This,False,5.6,209
False,/dfFShdAGd44LroTO7CvzeM9td68.jpg,"[35, 10751]",62459,en,iCarly: iGo to Japan,The crew of the popular tv show iCarly go to Japan.,6.459,/t335l6d7hmGnFfhezCqel0CKI2H.jpg,2008-11-08,iCarly: iGo to Japan,False,7.0,96
False,/3CrUq0vBkV9ezv9nABstPVypKVE.jpg,"[18, 37, 80]",12690,en,Appaloosa,Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.,8.828,/ar26XwTJz6BPFRricdNpMctyjB0.jpg,2008-09-12,Appaloosa,False,6.5,516
False,/w2NeRUoFD7WtDMlICeyykwyG1IF.jpg,"[35, 10751]",13493,en,College Road Trip,"When an overachieving high school student decides to travel around the country to choose the perfect college, her overprotective cop father also decides to accompany her in order to keep her on the straight and narrow.",7.077,/nz85hJqEJfT6h42C7E9xcvT4SVt.jpg,2008-03-07,College Road Trip,False,5.2,184
False,/5MbPeCjdeFDCYAXM0WiPKPfNuXm.jpg,"[18, 35, 10749]",16409,en,Last Chance Harvey,"In London for his daughter's wedding, a struggling jingle-writer, Harvey Shine, misses his plane to New York, and thus loses his job. While drowning his sorrows in the airport pub, Harvey meets Kate, a British government worker stuck in an endless cycle of work, phone calls from her mother, and blind dates. A connection forms between the unhappy pair, who soon find themselves falling in love.",5.576,/5hvK3SZ35Vr5jj93bYhE57dPwI.jpg,2008-12-25,Last Chance Harvey,False,6.2,134
False,/lRu0MT4XemcUmo2AmmI11OdYebl.jpg,"[12, 10749, 36]",14073,hi,जोधा अकबर,"Jodhaa Akbar is a sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal Emperor, Akbar and a Rajput princess, Jodhaa.",6.571,/fi2aEp8RpVoh4jYRsOUcTRinYNd.jpg,2008-02-15,Jodhaa Akbar,False,7.6,134
False,/npq6sSmWFWulvKNdQaTkpxbSWW4.jpg,[99],18570,en,"Food, Inc.","Documentary filmmaker Robert Kenner examines how mammoth corporations have taken over all aspects of the food chain in the United States, from the farms where our food is grown to the chain restaurants and supermarkets where it's sold. Narrated by author and activist Eric Schlosser, the film features interviews with average Americans about their dietary habits, commentary from food experts like Michael Pollan and unsettling footage shot inside large-scale animal processing plants.",8.571,/gWYCM3YVYwZQcpfye6biAlPy9Xt.jpg,2009-06-12,"Food, Inc.",False,7.4,346
False,/s3sP1uCYUJA0aI5qNXVjT2JNRng.jpg,"[12, 16, 35, 14, 10402, 9648, 10751]",12903,en,Scooby-Doo! and the Goblin King,"Scooby-Doo and Shaggy must go into the underworld ruled by the Goblin King in order to stop a mortal named The Amazing Krudsky who wants power and is a threat to their pals, Fred, Velma and Daphne.",5.481,/1TVd99wir9bTkBHGTGRmTlQj9Rc.jpg,2008-09-23,Scooby-Doo! and the Goblin King,False,6.4,47
False,/flpcHpXIX8N76dNvIfRAwGYyEu.jpg,"[28, 12, 27, 878]",13256,en,Mutant Chronicles,It's the year 2707. Earth's natural resources have all but been exhausted by mankind. Battles rage for the remainder between the competing Corporations. During one such battle the seal is broken and awakens an ancient and deadly machine that was once defeated thousands of years ago. The order that awaited it's return must now lead a small group of soldiers to destroy it once and for all.,7.821,/erxVWaJjPtNqStat2Rh4jxFfpmU.jpg,2008-08-07,Mutant Chronicles,False,5.0,237
False,/cigD45Ig4Hm67NOtf6zgGGP0GVM.jpg,"[28, 27, 53]",14863,en,Anaconda 3: Offspring,"Cancer-terminal tycoon Peter Murdoch's secret Wexel Hall Pharmaceuticals lab has developed a blood orchid extract cure. To examine why it works optimally in snakes, they also bread a super-anaconda strain. But the original pair escapes, leaving a bloody trail of corpses. Murdoch runs, instructing his staff to clean up. They keep failing and being eaten like unsuspecting locals, some alive, even after enlisting ruthless big game hunter Hammett. The fast-growing pregnant monster sheds its skin, thus disabling the only tracking device.",6.071,/1pWWcZQrfKs5U70lglgexEXf4Ob.jpg,2008-01-01,Anaconda 3: Offspring,False,4.2,117
False,/9iz2DaLLvGnJJAPwawVEE1WFWIQ.jpg,"[35, 27]",13009,en,Zombie Strippers!,"In the not too distant future a secret government re-animation chemo-virus gets released into conservative Sartre, Nebraska and lands in an underground strip club. As the virus begins to spread, turning the strippers into ""Super Zombie Strippers"" the girls struggle with whether or not to conform to the new ""fad"" even if it means there's no turning back.",6.57,/kugSRyrsc10vXP6mRgROpYVNCoK.jpg,2008-04-18,Zombie Strippers!,False,4.5,167
False,/agnWagE5alhV2d8SxdBi21YPc8t.jpg,"[28, 35]",14423,en,First Sunday,"Durell and LeeJohn are best friends and bumbling petty criminals. When told they have one week to pay a $17,000 debt or Durell will lose his son, they come up with a desperate scheme to rob their neighborhood church. Instead, they end up spending the night in the presence of the Lord and are forced to deal with much more than they bargained for.",6.9,/4crEqEk5pYHvlNG7UUBBudi4z0R.jpg,2008-01-11,First Sunday,False,5.3,86
False,/tcl2Vobs4ZZSliO6fkMfOyrxgXO.jpg,[18],31451,en,Forever Strong,"Rick Penning lives life just like he plays rugby; fast, hard-hitting and intense. When life on the edge lands him in jail, prison ward Marcus Tate offers him a chance to get back in the game by playing for his rival, Highland Rugby. Reluctantly Rick joins the team where he must adopt the grueling training schedule that Coach Gelwix enforces, or finish out the season behind bars.",5.259,/6UMwStGL0qHXe3xurnZkzc1k76i.jpg,2008-09-26,Forever Strong,False,7.0,98
False,/7jDLjAydj7R0uf9RRUOpt2FNW1u.jpg,"[18, 10752]",12412,en,Miracle at St. Anna,"Miracle at St. Anna chronicles the story of four American soldiers who are members of the all-black 92nd ""Buffalo Soldier"" Division stationed in Tuscany, Italy during World War II.",7.017,/hXJgJ7TQWaDmmSNrjMzsV2YZvW3.jpg,2008-09-15,Miracle at St. Anna,False,6.2,209
